GlobalFacilityID,MonthYear,Capacity
302425,2025-02-28,620.71
302425,2025-03-31,646.6
302425,2025-04-30,659.71
302425,2025-05-31,675.33
302425,2025-06-30,645.7
302425,2025-07-31,619.2
302425,2025-08-31,697.07
302425,2025-09-30,672.36
302425,2025-10-31,700.9
323420,2024-10-31,5305.81
323420,2024-11-30,5122.92
323420,2024-12-31,5491.81
323420,2025-01-31,5381.67
323420,2025-02-28,5433.2
323420,2025-03-31,5709.86
323420,2025-04-30,5614.35
323420,2025-05-31,5408.59
323420,2025-06-30,5063.55
323420,2025-07-31,5004.42
323420,2025-08-31,5430.36
323420,2025-09-30,5272.63
323420,2025-10-31,5262.07
324662,2024-10-31,456.13
324662,2024-11-30,466.76
324662,2024-12-31,478.11
324662,2025-01-31,454.42
324662,2025-02-28,431.39
324662,2025-03-31,490.92
324662,2025-04-30,491.4
324662,2025-05-31,486.75
324662,2025-06-30,457.95
324662,2025-07-31,459.32
324662,2025-08-31,492.0
324662,2025-09-30,478.25
324662,2025-10-31,426.85
328376,2024-10-31,1952.97
328376,2024-11-30,1762.56
328376,2024-12-31,1919.97
328376,2025-01-31,1835.83
328376,2025-02-28,2066.07
328376,2025-03-31,1906.16
328376,2025-04-30,1738.91
328376,2025-05-31,1849.37
328376,2025-06-30,2026.8
328376,2025-07-31,1826.48
328376,2025-08-31,1806.76
328376,2025-09-30,2021.76
328376,2025-10-31,1857.73
332080,2024-10-31,4019.81
332080,2024-11-30,4123.62
332080,2024-12-31,4217.17
332080,2025-01-31,4408.23
332080,2025-02-28,4292.64
332080,2025-03-31,3801.99
332080,2025-04-30,3817.6
332080,2025-05-31,3902.85
332080,2025-06-30,4234.73
332080,2025-07-31,4170.1
332080,2025-08-31,4525.81
332080,2025-09-30,4475.35
332080,2025-10-31,3828.0
351095,2024-10-31,1321.36
351095,2024-11-30,1349.19
351095,2024-12-31,1582.71
351095,2025-01-31,1373.16
351095,2025-02-28,1524.93
351095,2025-03-31,1321.85
351095,2025-04-30,1559.34
351095,2025-05-31,1409.88
351095,2025-06-30,1338.22
351095,2025-07-31,1382.1
351095,2025-08-31,1548.55
351095,2025-09-30,1379.57
351095,2025-10-31,1462.89
364889,2024-10-31,70.16
364889,2024-11-30,63.88
364889,2024-12-31,66.82
364889,2025-01-31,66.29
364889,2025-02-28,70.62
364889,2025-03-31,72.84
364889,2025-04-30,65.49
364889,2025-05-31,66.92
364889,2025-06-30,73.34
364889,2025-07-31,72.8
364889,2025-08-31,69.83
364889,2025-09-30,68.13
364889,2025-10-31,71.8
374941,2024-10-31,1879.79
374941,2024-11-30,1975.66
374941,2024-12-31,2008.24
374941,2025-01-31,1973.24
374941,2025-02-28,2046.32
374941,2025-03-31,1860.36
374941,2025-04-30,1855.8
374941,2025-05-31,1901.61
374941,2025-06-30,2076.12
374941,2025-07-31,1843.77
374941,2025-08-31,1748.93
374941,2025-09-30,1736.83
374941,2025-10-31,1793.85
395470,2024-10-31,1825.39
395470,2024-11-30,2075.02
395470,2024-12-31,2035.42
395470,2025-01-31,2192.69
395470,2025-02-28,2000.28
395470,2025-03-31,1987.55
395470,2025-04-30,2174.24
395470,2025-05-31,2073.13
395470,2025-06-30,2012.64
395470,2025-07-31,1842.91
395470,2025-08-31,2075.91
395470,2025-09-30,1904.49
395470,2025-10-31,1939.17
404452,2024-10-31,3689.01
404452,2024-11-30,3560.65
404452,2024-12-31,3625.77
404452,2025-01-31,4013.27
404452,2025-02-28,4184.32
404452,2025-03-31,3715.57
404452,2025-04-30,3863.21
404452,2025-05-31,4170.31
404452,2025-06-30,4223.83
404452,2025-07-31,3922.76
404452,2025-08-31,3890.44
404452,2025-09-30,3861.58
404452,2025-10-31,3953.24
416680,2024-10-31,811.51
416680,2024-11-30,689.33
416680,2024-12-31,730.61
416680,2025-01-31,761.55
416680,2025-02-28,686.55
416680,2025-03-31,814.51
416680,2025-04-30,704.7
416680,2025-05-31,698.6
416680,2025-06-30,771.24
416680,2025-07-31,748.54
416680,2025-08-31,706.59
416680,2025-09-30,723.7
416680,2025-10-31,679.63
416689,2024-10-31,372.99
416689,2024-11-30,387.67
416689,2024-12-31,415.62
416689,2025-01-31,346.16
416689,2025-02-28,395.36
416689,2025-03-31,381.64
416689,2025-04-30,394.81
416689,2025-05-31,387.1
416689,2025-06-30,370.35
416689,2025-07-31,412.48
416689,2025-08-31,393.07
416689,2025-09-30,368.62
416689,2025-10-31,372.25
416735,2024-10-31,3316.24
416735,2024-11-30,3955.11
416735,2024-12-31,3498.68
416735,2025-01-31,3795.82
416735,2025-02-28,3307.79
416735,2025-03-31,3367.04
416735,2025-04-30,3381.18
416735,2025-05-31,3494.28
416735,2025-06-30,3438.45
416735,2025-07-31,3536.52
416735,2025-08-31,3924.78
416735,2025-09-30,3427.96
416735,2025-10-31,3280.82
435704,2024-10-31,1069.83
435704,2024-11-30,984.45
435704,2024-12-31,1060.33
435704,2025-01-31,1002.97
435704,2025-02-28,947.08
435704,2025-03-31,1093.21
435704,2025-04-30,1035.26
435704,2025-05-31,989.0
435704,2025-06-30,1030.25
435704,2025-07-31,1084.79
435704,2025-08-31,934.04
435704,2025-09-30,991.58
435704,2025-10-31,1022.47
458223,2024-10-31,200.42
458223,2024-11-30,188.3
458223,2024-12-31,198.84
458223,2025-01-31,211.59
458223,2025-02-28,213.98
458223,2025-03-31,208.38
458223,2025-04-30,212.88
458223,2025-05-31,199.36
458223,2025-06-30,176.05
458223,2025-07-31,180.53
458223,2025-08-31,176.07
458223,2025-09-30,185.27
458223,2025-10-31,192.37
458224,2024-10-31,426.36
458224,2024-11-30,384.99
458224,2024-12-31,437.82
458224,2025-01-31,446.98
458224,2025-02-28,455.67
458224,2025-03-31,406.19
458224,2025-04-30,416.64
458224,2025-05-31,423.58
458224,2025-06-30,451.7
458224,2025-07-31,414.29
458224,2025-08-31,383.3
458224,2025-09-30,456.58
458224,2025-10-31,430.56
461391,2024-10-31,1799.15
461391,2024-11-30,1675.8
461391,2024-12-31,1678.96
461391,2025-01-31,1639.76
461391,2025-02-28,1796.69
461391,2025-03-31,1826.62
461391,2025-04-30,1922.57
461391,2025-05-31,1804.96
461391,2025-06-30,1598.74
461391,2025-07-31,1699.53
461391,2025-08-31,1893.49
461391,2025-09-30,1928.78
461391,2025-10-31,1614.31
469582,2024-10-31,4294.6
469582,2024-11-30,5002.82
469582,2024-12-31,4969.95
469582,2025-01-31,4219.59
469582,2025-02-28,4323.87
469582,2025-03-31,4966.25
469582,2025-04-30,4590.56
469582,2025-05-31,4851.0
469582,2025-06-30,4252.16
469582,2025-07-31,4577.49
469582,2025-08-31,4572.67
469582,2025-09-30,4349.8
469582,2025-10-31,4338.81
469600,2024-10-31,1577.34
469600,2024-11-30,1600.83
469600,2024-12-31,1511.45
469600,2025-01-31,1420.85
469600,2025-02-28,1521.44
469600,2025-03-31,1509.73
469600,2025-04-30,1492.57
469600,2025-05-31,1541.07
469600,2025-06-30,1418.03
469600,2025-07-31,1417.78
469600,2025-08-31,1479.69
469600,2025-09-30,1592.29
469600,2025-10-31,1418.19
475746,2024-10-31,1316.83
475746,2024-11-30,1131.58
475746,2024-12-31,1240.57
475746,2025-01-31,1156.53
475746,2025-02-28,1221.55
475746,2025-03-31,1144.94
475746,2025-04-30,1169.27
475746,2025-05-31,1359.59
475746,2025-06-30,1302.97
475746,2025-07-31,1131.9
475746,2025-08-31,1285.28
475746,2025-09-30,1148.49
475746,2025-10-31,1175.13
475747,2024-10-31,6451.54
475747,2024-11-30,6240.43
475747,2024-12-31,6019.45
475747,2025-01-31,6815.63
475747,2025-02-28,5726.22
475747,2025-03-31,6353.11
475747,2025-04-30,6265.9
475747,2025-05-31,6781.53
475747,2025-06-30,6641.34
475747,2025-07-31,6347.92
475747,2025-08-31,6781.62
475747,2025-09-30,6902.22
475747,2025-10-31,6253.6
475748,2024-10-31,890.08
475748,2024-11-30,935.52
475748,2024-12-31,860.73
475748,2025-01-31,888.74
475748,2025-02-28,942.85
475748,2025-03-31,846.91
475748,2025-04-30,924.68
475748,2025-05-31,808.95
475748,2025-06-30,890.45
475748,2025-07-31,945.18
475748,2025-08-31,828.31
475748,2025-09-30,904.15
475748,2025-10-31,935.13
475749,2024-10-31,1868.15
475749,2024-11-30,2059.92
475749,2024-12-31,1773.8
475749,2025-01-31,1717.09
475749,2025-02-28,1810.19
475749,2025-03-31,1784.78
475749,2025-04-30,1974.81
475749,2025-05-31,1809.4
475749,2025-06-30,1731.82
475749,2025-07-31,1870.5
475749,2025-08-31,1949.49
475749,2025-09-30,1836.25
475749,2025-10-31,1967.04
475750,2024-10-31,1622.22
475750,2024-11-30,1780.88
475750,2024-12-31,1624.31
475750,2025-01-31,1567.2
475750,2025-02-28,1681.09
475750,2025-03-31,1742.79
475750,2025-04-30,1804.64
475750,2025-05-31,1640.01
475750,2025-06-30,1558.54
475750,2025-07-31,1890.55
475750,2025-08-31,1847.24
475750,2025-09-30,1774.86
475750,2025-10-31,1586.63
475751,2024-10-31,5766.0
475751,2024-11-30,5670.34
475751,2024-12-31,5752.54
475751,2025-01-31,5023.17
475751,2025-02-28,5059.61
475751,2025-03-31,5516.45
475751,2025-04-30,5844.64
475751,2025-05-31,5174.77
475751,2025-06-30,5587.42
475751,2025-07-31,4838.63
475751,2025-08-31,5080.53
475751,2025-09-30,5789.81
475751,2025-10-31,5252.86
476742,2024-10-31,1212.96
476742,2024-11-30,1223.32
476742,2024-12-31,1186.55
476742,2025-01-31,1381.57
476742,2025-02-28,1294.49
476742,2025-03-31,1217.67
476742,2025-04-30,1384.06
476742,2025-05-31,1395.47
476742,2025-06-30,1290.62
476742,2025-07-31,1227.27
476742,2025-08-31,1251.58
476742,2025-09-30,1160.04
476742,2025-10-31,1359.9
478082,2024-10-31,1714.34
478082,2024-11-30,1763.71
478082,2024-12-31,1956.89
478082,2025-01-31,1721.34
478082,2025-02-28,1859.56
478082,2025-03-31,1925.04
478082,2025-04-30,1975.58
478082,2025-05-31,1655.52
478082,2025-06-30,1823.7
478082,2025-07-31,1870.46
478082,2025-08-31,1781.15
478082,2025-09-30,1984.01
478082,2025-10-31,1911.53
478085,2024-10-31,3686.38
478085,2024-11-30,3467.96
478085,2024-12-31,3231.35
478085,2025-01-31,3280.31
478085,2025-02-28,3203.52
478085,2025-03-31,3635.75
478085,2025-04-30,3379.95
478085,2025-05-31,3443.42
478085,2025-06-30,3644.99
478085,2025-07-31,3656.37
478085,2025-08-31,3227.88
478085,2025-09-30,3242.06
478085,2025-10-31,3240.59
480170,2024-10-31,911.39
480170,2024-11-30,884.05
480170,2024-12-31,872.02
480170,2025-01-31,787.84
480170,2025-02-28,877.21
480170,2025-03-31,922.44
480170,2025-04-30,950.61
480170,2025-05-31,842.23
480170,2025-06-30,913.19
480170,2025-07-31,928.72
480170,2025-08-31,827.42
480170,2025-09-30,890.24
480170,2025-10-31,810.68
482995,2024-10-31,3523.74
482995,2024-11-30,3554.79
482995,2024-12-31,3309.86
482995,2025-01-31,3830.74
482995,2025-02-28,3534.27
482995,2025-03-31,3685.23
482995,2025-04-30,3509.58
482995,2025-05-31,3752.93
482995,2025-06-30,3503.41
482995,2025-07-31,3871.13
482995,2025-08-31,3588.93
482995,2025-09-30,3315.9
482995,2025-10-31,3911.89
483412,2024-10-31,145.58
483412,2024-11-30,122.36
483412,2024-12-31,126.87
483412,2025-01-31,133.56
483412,2025-02-28,144.53
483412,2025-03-31,128.77
483412,2025-04-30,131.26
483412,2025-05-31,134.84
483412,2025-06-30,146.2
483412,2025-07-31,143.99
483412,2025-08-31,124.17
483412,2025-09-30,139.29
483412,2025-10-31,127.19
483465,2024-10-31,46.68
483465,2024-11-30,50.79
483465,2024-12-31,52.37
483465,2025-01-31,49.72
483465,2025-02-28,52.68
483465,2025-03-31,46.01
483465,2025-04-30,47.98
483465,2025-05-31,50.94
483465,2025-06-30,45.85
483465,2025-07-31,48.75
483465,2025-08-31,43.38
483465,2025-09-30,44.37
483465,2025-10-31,52.67
483471,2024-10-31,2610.39
483471,2024-11-30,2612.4
483471,2024-12-31,2683.19
483471,2025-01-31,2341.89
483471,2025-02-28,2324.55
483471,2025-03-31,2549.46
483471,2025-04-30,2651.11
483471,2025-05-31,2603.12
483471,2025-06-30,2640.96
483471,2025-07-31,2796.76
483471,2025-08-31,2499.78
483471,2025-09-30,2687.09
483471,2025-10-31,2582.54
483485,2024-10-31,224.02
483485,2024-11-30,209.41
483485,2024-12-31,243.94
483485,2025-01-31,203.7
483485,2025-02-28,219.07
483485,2025-03-31,215.8
483485,2025-04-30,212.31
483485,2025-05-31,206.51
483485,2025-06-30,222.17
483485,2025-07-31,226.64
483485,2025-08-31,228.17
483485,2025-09-30,204.53
483485,2025-10-31,224.18
484309,2024-10-31,1346.57
484309,2024-11-30,1320.99
484309,2024-12-31,1124.71
484309,2025-01-31,1166.82
484309,2025-02-28,1162.64
484309,2025-03-31,1149.8
484309,2025-04-30,1165.21
484309,2025-05-31,1176.66
484309,2025-06-30,1180.47
484309,2025-07-31,1254.17
484309,2025-08-31,1276.54
484309,2025-09-30,1183.3
484309,2025-10-31,1125.78
484359,2024-10-31,1159.06
484359,2024-11-30,1191.57
484359,2024-12-31,1096.37
484359,2025-01-31,1205.79
484359,2025-02-28,1179.91
484359,2025-03-31,1153.44
484359,2025-04-30,1163.2
484359,2025-05-31,1013.54
484359,2025-06-30,1110.33
484359,2025-07-31,1070.89
484359,2025-08-31,1106.96
484359,2025-09-30,1101.69
484359,2025-10-31,1148.34
484360,2024-10-31,104.26
484360,2024-11-30,99.24
484360,2024-12-31,97.26
484360,2025-01-31,97.99
484360,2025-02-28,104.47
484360,2025-03-31,105.35
484360,2025-04-30,92.11
484360,2025-05-31,108.96
484360,2025-06-30,105.94
484360,2025-07-31,108.63
484360,2025-08-31,102.18
484360,2025-09-30,92.67
484360,2025-10-31,95.59
484365,2024-10-31,40.33
484365,2024-11-30,39.66
484365,2024-12-31,43.07
484365,2025-01-31,42.18
484365,2025-02-28,42.29
484365,2025-03-31,43.1
484365,2025-04-30,41.4
484365,2025-05-31,40.13
484365,2025-06-30,36.87
484365,2025-07-31,39.06
484365,2025-08-31,38.29
484365,2025-09-30,40.39
484365,2025-10-31,38.49
484544,2024-10-31,4.23
484544,2024-11-30,4.41
484544,2024-12-31,4.58
484544,2025-01-31,4.43
484544,2025-02-28,4.91
484544,2025-03-31,4.28
484544,2025-04-30,4.46
484544,2025-05-31,4.82
484544,2025-06-30,4.41
484544,2025-07-31,4.41
484544,2025-08-31,4.12
484544,2025-09-30,4.2
484544,2025-10-31,4.13
484545,2024-10-31,11.05
484545,2024-11-30,10.81
484545,2024-12-31,11.11
484545,2025-01-31,10.05
484545,2025-02-28,10.69
484545,2025-03-31,10.68
484545,2025-04-30,11.71
484545,2025-05-31,10.12
484545,2025-06-30,10.32
484545,2025-07-31,10.75
484545,2025-08-31,10.17
484545,2025-09-30,11.11
484545,2025-10-31,11.52
484546,2024-10-31,224.22
484546,2024-11-30,204.13
484546,2024-12-31,192.74
484546,2025-01-31,207.82
484546,2025-02-28,213.16
484546,2025-03-31,210.95
484546,2025-04-30,230.26
484546,2025-05-31,225.01
484546,2025-06-30,225.36
484546,2025-07-31,217.49
484546,2025-08-31,194.35
484546,2025-09-30,221.18
484546,2025-10-31,225.6
484584,2024-10-31,2586.95
484584,2024-11-30,2433.18
484584,2024-12-31,2353.46
484584,2025-01-31,2377.49
484584,2025-02-28,2536.68
484584,2025-03-31,2444.83
484584,2025-04-30,2244.75
484584,2025-05-31,2174.24
484584,2025-06-30,2541.33
484584,2025-07-31,2428.98
484584,2025-08-31,2422.89
484584,2025-09-30,2313.46
484584,2025-10-31,2526.15
484982,2024-10-31,2044.94
484982,2024-11-30,2036.42
484982,2024-12-31,2196.27
484982,2025-01-31,2406.41
484982,2025-02-28,2146.81
484982,2025-03-31,2162.59
484982,2025-04-30,2344.56
484982,2025-05-31,2000.71
484982,2025-06-30,2369.66
484982,2025-07-31,2269.09
484982,2025-08-31,2118.26
484982,2025-09-30,2068.31
484982,2025-10-31,2322.1
485492,2024-10-31,942.84
485492,2024-11-30,919.94
485492,2024-12-31,943.59
485492,2025-01-31,889.1
485492,2025-02-28,925.35
485492,2025-03-31,1030.25
485492,2025-04-30,909.3
485492,2025-05-31,913.22
485492,2025-06-30,1041.58
485492,2025-07-31,860.4
485492,2025-08-31,988.05
485492,2025-09-30,900.19
485492,2025-10-31,918.65
486737,2024-10-31,1834.26
486737,2024-11-30,1741.39
486737,2024-12-31,1992.5
486737,2025-01-31,1832.54
486737,2025-02-28,1806.07
486737,2025-03-31,1834.43
486737,2025-04-30,1709.92
486737,2025-05-31,1702.74
486737,2025-06-30,1969.34
486737,2025-07-31,1761.65
486737,2025-08-31,1680.43
486737,2025-09-30,1790.49
486737,2025-10-31,1795.51
486785,2024-10-31,2568.42
486785,2024-11-30,2512.98
486785,2024-12-31,2186.39
486785,2025-01-31,2631.01
486785,2025-02-28,2576.39
486785,2025-03-31,2317.77
486785,2025-04-30,2581.61
486785,2025-05-31,2421.64
486785,2025-06-30,2412.54
486785,2025-07-31,2231.65
486785,2025-08-31,2541.65
486785,2025-09-30,2652.95
486785,2025-10-31,2490.15
486844,2024-10-31,566.07
486844,2024-11-30,552.99
486844,2024-12-31,553.69
486844,2025-01-31,548.85
486844,2025-02-28,587.4
486844,2025-03-31,594.54
486844,2025-04-30,533.15
486844,2025-05-31,523.09
486844,2025-06-30,574.55
486844,2025-07-31,578.16
486844,2025-08-31,560.13
486844,2025-09-30,531.8
486844,2025-10-31,522.73
487006,2024-10-31,2031.38
487006,2024-11-30,2321.38
487006,2024-12-31,2016.14
487006,2025-01-31,2315.02
487006,2025-02-28,2020.02
487006,2025-03-31,2148.21
487006,2025-04-30,2322.95
487006,2025-05-31,2203.52
487006,2025-06-30,1988.17
487006,2025-07-31,2100.82
487006,2025-08-31,2080.76
487006,2025-09-30,2107.61
487006,2025-10-31,2253.95
487747,2024-10-31,881.84
487747,2024-11-30,820.5
487747,2024-12-31,825.64
487747,2025-01-31,807.76
487747,2025-02-28,890.44
487747,2025-03-31,812.25
487747,2025-04-30,871.47
487747,2025-05-31,913.1
487747,2025-06-30,860.6
487747,2025-07-31,891.93
487747,2025-08-31,762.98
487747,2025-09-30,819.33
487747,2025-10-31,867.78
487798,2024-10-31,1579.4
487798,2024-11-30,1806.92
487798,2024-12-31,1570.43
487798,2025-01-31,1654.98
487798,2025-02-28,1573.13
487798,2025-03-31,1589.48
487798,2025-04-30,1640.54
487798,2025-05-31,1619.77
487798,2025-06-30,1810.19
487798,2025-07-31,1710.93
487798,2025-08-31,1521.71
487798,2025-09-30,1682.07
487798,2025-10-31,1735.26
487800,2024-10-31,680.24
487800,2024-11-30,764.11
487800,2024-12-31,768.06
487800,2025-01-31,770.22
487800,2025-02-28,725.95
487800,2025-03-31,703.45
487800,2025-04-30,635.67
487800,2025-05-31,760.22
487800,2025-06-30,710.36
487800,2025-07-31,726.44
487800,2025-08-31,673.34
487800,2025-09-30,717.26
487800,2025-10-31,675.17
488495,2024-10-31,1356.67
488495,2024-11-30,1287.12
488495,2024-12-31,1210.21
488495,2025-01-31,1238.83
488495,2025-02-28,1171.72
488495,2025-03-31,1213.12
488495,2025-04-30,1315.27
488495,2025-05-31,1368.37
488495,2025-06-30,1380.26
488495,2025-07-31,1232.77
488495,2025-08-31,1200.74
488495,2025-09-30,1379.57
488495,2025-10-31,1346.42
488496,2024-10-31,1460.49
488496,2024-11-30,1311.13
488496,2024-12-31,1454.62
488496,2025-01-31,1364.92
488496,2025-02-28,1424.16
488496,2025-03-31,1261.66
488496,2025-04-30,1373.28
488496,2025-05-31,1481.8
488496,2025-06-30,1488.72
488496,2025-07-31,1391.62
488496,2025-08-31,1237.1
488496,2025-09-30,1475.36
488496,2025-10-31,1307.1
488546,2024-10-31,3316.6
488546,2024-11-30,3035.59
488546,2024-12-31,3077.13
488546,2025-01-31,3149.71
488546,2025-02-28,3234.88
488546,2025-03-31,3192.7
488546,2025-04-30,3137.31
488546,2025-05-31,3068.32
488546,2025-06-30,3327.64
488546,2025-07-31,2936.62
488546,2025-08-31,2916.93
488546,2025-09-30,3126.26
488546,2025-10-31,2986.55
488614,2024-10-31,1358.67
488614,2024-11-30,1230.69
488614,2024-12-31,1222.67
488614,2025-01-31,1220.05
488614,2025-02-28,1286.0
488614,2025-03-31,1228.54
488614,2025-04-30,1341.88
488614,2025-05-31,1180.88
488614,2025-06-30,1214.41
488614,2025-07-31,1327.56
488614,2025-08-31,1383.73
488614,2025-09-30,1307.82
488614,2025-10-31,1366.42
488636,2024-10-31,632.65
488636,2024-11-30,582.72
488636,2024-12-31,614.99
488636,2025-01-31,691.2
488636,2025-02-28,597.2
488636,2025-03-31,614.46
488636,2025-04-30,605.38
488636,2025-05-31,665.12
488636,2025-06-30,647.64
488636,2025-07-31,621.2
488636,2025-08-31,704.44
488636,2025-09-30,699.0
488636,2025-10-31,599.13
488637,2024-10-31,721.39
488637,2024-11-30,758.72
488637,2024-12-31,746.58
488637,2025-01-31,776.11
488637,2025-02-28,713.2
488637,2025-03-31,700.92
488637,2025-04-30,784.18
488637,2025-05-31,730.6
488637,2025-06-30,758.6
488637,2025-07-31,719.8
488637,2025-08-31,772.75
488637,2025-09-30,677.82
488637,2025-10-31,768.83
488639,2024-10-31,1978.81
488639,2024-11-30,1847.32
488639,2024-12-31,2119.35
488639,2025-01-31,2062.09
488639,2025-02-28,1930.13
488639,2025-03-31,1955.6
488639,2025-04-30,1939.49
488639,2025-05-31,1881.44
488639,2025-06-30,2042.6
488639,2025-07-31,1949.65
488639,2025-08-31,2121.9
488639,2025-09-30,2065.12
488639,2025-10-31,1947.22
488693,2024-10-31,333.51
488693,2024-11-30,334.54
488693,2024-12-31,337.29
488693,2025-01-31,319.31
488693,2025-02-28,346.26
488693,2025-03-31,313.56
488693,2025-04-30,326.19
488693,2025-05-31,359.39
488693,2025-06-30,327.43
488693,2025-07-31,328.15
488693,2025-08-31,356.95
488693,2025-09-30,315.22
488693,2025-10-31,313.82
488739,2024-10-31,2784.68
488739,2024-11-30,2846.33
488739,2024-12-31,2925.7
488739,2025-01-31,2978.95
488739,2025-02-28,2816.33
488739,2025-03-31,2678.79
488739,2025-04-30,2643.76
488739,2025-05-31,2630.59
488739,2025-06-30,2865.44
488739,2025-07-31,3078.05
488739,2025-08-31,2905.11
488739,2025-09-30,2804.54
488739,2025-10-31,2815.72
488772,2024-10-31,410.36
488772,2024-11-30,369.63
488772,2024-12-31,446.3
488772,2025-01-31,438.76
488772,2025-02-28,401.88
488772,2025-03-31,402.25
488772,2025-04-30,421.54
488772,2025-05-31,433.98
488772,2025-06-30,369.63
488772,2025-07-31,395.98
488772,2025-08-31,369.51
488772,2025-09-30,431.43
488772,2025-10-31,369.34
488965,2024-10-31,969.24
488965,2024-11-30,832.21
488965,2024-12-31,876.02
488965,2025-01-31,973.44
488965,2025-02-28,925.51
488965,2025-03-31,973.86
488965,2025-04-30,891.21
488965,2025-05-31,920.52
488965,2025-06-30,875.52
488965,2025-07-31,874.76
488965,2025-08-31,837.98
488965,2025-09-30,843.79
488965,2025-10-31,951.38
489108,2024-10-31,2062.24
489108,2024-11-30,2010.32
489108,2024-12-31,1925.54
489108,2025-01-31,2042.77
489108,2025-02-28,1910.98
489108,2025-03-31,2208.54
489108,2025-04-30,1873.55
489108,2025-05-31,2177.03
489108,2025-06-30,1852.67
489108,2025-07-31,2161.46
489108,2025-08-31,2170.72
489108,2025-09-30,2118.27
489108,2025-10-31,2003.75
489180,2024-10-31,2599.84
489180,2024-11-30,2440.39
489180,2024-12-31,2460.62
489180,2025-01-31,2549.91
489180,2025-02-28,2782.76
489180,2025-03-31,2708.53
489180,2025-04-30,2716.6
489180,2025-05-31,2423.51
489180,2025-06-30,2761.16
489180,2025-07-31,2792.04
489180,2025-08-31,2406.98
489180,2025-09-30,2451.53
489180,2025-10-31,2347.75
489202,2024-10-31,1371.62
489202,2024-11-30,1521.01
489202,2024-12-31,1330.95
489202,2025-01-31,1536.94
489202,2025-02-28,1282.56
489202,2025-03-31,1328.48
489202,2025-04-30,1337.9
489202,2025-05-31,1484.57
489202,2025-06-30,1507.83
489202,2025-07-31,1376.62
489202,2025-08-31,1374.32
489202,2025-09-30,1412.89
489202,2025-10-31,1394.21
489595,2024-10-31,1457.91
489595,2024-11-30,1695.08
489595,2024-12-31,1434.73
489595,2025-01-31,1525.69
489595,2025-02-28,1470.06
489595,2025-03-31,1620.46
489595,2025-04-30,1487.99
489595,2025-05-31,1589.98
489595,2025-06-30,1713.9
489595,2025-07-31,1536.9
489595,2025-08-31,1464.02
489595,2025-09-30,1472.95
489595,2025-10-31,1570.94
489668,2024-10-31,698.73
489668,2024-11-30,672.82
489668,2024-12-31,624.72
489668,2025-01-31,663.52
489668,2025-02-28,698.03
489668,2025-03-31,654.99
489668,2025-04-30,641.31
489668,2025-05-31,614.92
489668,2025-06-30,613.28
489668,2025-07-31,678.72
489668,2025-08-31,656.63
489668,2025-09-30,625.85
489668,2025-10-31,634.39
489726,2024-10-31,679.82
489726,2024-11-30,587.74
489726,2024-12-31,667.52
489726,2025-01-31,694.74
489726,2025-02-28,662.83
489726,2025-03-31,621.26
489726,2025-04-30,666.09
489726,2025-05-31,602.1
489726,2025-06-30,663.33
489726,2025-07-31,703.36
489726,2025-08-31,686.43
489726,2025-09-30,587.68
489726,2025-10-31,620.95
489789,2024-10-31,189.46
489789,2024-11-30,193.2
489789,2024-12-31,188.98
489789,2025-01-31,193.46
489789,2025-02-28,191.91
489789,2025-03-31,184.72
489789,2025-04-30,193.02
489789,2025-05-31,207.72
489789,2025-06-30,197.43
489789,2025-07-31,213.85
489789,2025-08-31,186.81
489789,2025-09-30,187.82
489789,2025-10-31,177.04
489792,2024-10-31,51.24
489792,2024-11-30,48.95
489792,2024-12-31,50.07
489792,2025-01-31,51.89
489792,2025-02-28,52.37
489792,2025-03-31,54.95
489792,2025-04-30,59.12
489792,2025-05-31,55.07
489792,2025-06-30,59.37
489792,2025-07-31,52.73
489792,2025-08-31,55.82
489792,2025-09-30,54.89
489792,2025-10-31,57.96
490006,2024-10-31,29.0
490006,2024-11-30,28.49
490006,2024-12-31,29.16
490006,2025-01-31,25.88
490006,2025-02-28,28.59
490006,2025-03-31,28.19
490006,2025-04-30,26.22
490006,2025-05-31,27.76
490006,2025-06-30,26.29
490006,2025-07-31,27.23
490006,2025-08-31,26.11
490006,2025-09-30,24.51
490006,2025-10-31,26.36
490124,2024-10-31,1106.31
490124,2024-11-30,973.75
490124,2024-12-31,1089.41
490124,2025-01-31,1088.77
490124,2025-02-28,1121.86
490124,2025-03-31,1135.5
490124,2025-04-30,1163.65
490124,2025-05-31,1065.63
490124,2025-06-30,1136.11
490124,2025-07-31,1057.55
490124,2025-08-31,972.48
490124,2025-09-30,1119.93
490124,2025-10-31,982.36
490140,2024-10-31,101.21
490140,2024-11-30,100.18
490140,2024-12-31,104.69
490140,2025-01-31,100.52
490140,2025-02-28,112.92
490140,2025-03-31,100.92
490140,2025-04-30,102.7
490140,2025-05-31,113.1
490140,2025-06-30,111.16
490140,2025-07-31,114.15
490140,2025-08-31,105.27
490140,2025-09-30,113.71
490140,2025-10-31,116.41
490226,2024-10-31,7714.02
490226,2024-11-30,7064.78
490226,2024-12-31,6887.31
490226,2025-01-31,7719.89
490226,2025-02-28,7221.98
490226,2025-03-31,7800.65
490226,2025-04-30,7291.87
490226,2025-05-31,7837.92
490226,2025-06-30,7670.22
490226,2025-07-31,8161.45
490226,2025-08-31,7856.97
490226,2025-09-30,8044.5
490226,2025-10-31,7418.98
490373,2024-10-31,142.97
